Time,Consumption,Type
2013-01-26,12.942854581850677,No holiday
2013-01-27,13.027638004904846,No holiday
2013-01-28,12.441086129934614,No holiday
2013-01-29,11.723256085741047,No holiday
2013-01-30,11.177474368041825,No holiday
2013-01-31,11.389087420037754,No holiday
2013-02-01,11.691824983967964,No holiday
2013-02-02,12.447715920483496,No holiday
2013-02-03,13.39830987964448,No holiday
2013-02-04,11.69828705874126,No holiday
2013-02-05,12.083803399237064,No holiday
2013-02-06,12.334751600938674,No holiday
2013-02-07,12.319929638749109,No holiday
2013-02-08,12.193947886241885,No holiday
2013-02-09,12.962778548408114,No holiday
2013-02-10,13.689148370337351,No holiday
2013-02-11,13.161681862992484,No holiday
2013-02-12,13.029234923758896,No holiday
2013-02-13,12.79625254703958,No holiday
2013-02-14,12.079079892341577,No holiday
2013-02-15,11.650804679103883,No holiday
2013-02-16,11.649572754037928,No holiday
2013-02-17,12.14411307880892,No holiday
2013-02-18,11.63173734841852,No holiday
2013-02-19,11.477547944247632,No holiday
2013-02-20,11.802206966521814,No holiday
2013-02-21,12.65727849020332,No holiday
2013-02-22,12.934691287108862,No holiday
2013-02-23,13.343357895316108,No holiday
2013-02-24,14.084968245808197,No holiday
2013-02-25,13.13491496212252,No holiday
2013-02-26,12.6462430068285,No holiday
2013-02-27,12.163812335189478,No holiday
2013-02-28,12.086331343277138,No holiday
2013-03-01,12.136911301436498,No holiday
2013-03-02,12.426941862819058,No holiday
2013-03-03,12.817314598080218,No holiday
2013-03-04,11.571168740052295,No holiday
2013-03-05,10.930825936004585,No holiday
2013-03-06,10.750834510473998,No holiday
2013-03-07,10.982418303065051,No holiday
2013-03-08,11.015438270633377,No holiday
2013-03-09,11.656731862507606,No holiday
2013-03-10,12.921935645666109,No holiday
2013-03-11,13.190401097023958,No holiday
2013-03-12,12.935795412519388,No holiday
2013-03-13,12.195500873843166,No holiday
2013-03-14,11.857485497099832,No holiday
2013-03-15,11.677945592541906,No holiday
2013-03-16,12.26863942095313,No holiday
2013-03-17,12.672828557316222,No holiday
2013-03-18,11.888177302721074,No holiday
2013-03-19,11.46376580629571,No holiday
2013-03-20,11.731904258655549,No holiday
2013-03-21,11.577236169287938,No holiday
2013-03-22,12.156197960784548,No holiday
2013-03-23,13.524312958146483,No holiday
2013-03-24,14.262948297337129,No holiday
2013-03-25,13.20079068212203,No holiday
2013-03-26,12.991172876438508,No holiday
2013-03-27,12.58774559497966,No holiday
2013-03-28,12.136138161973587,No holiday
2013-03-29,12.310063398091197,Good Friday
