Time,Consumption,Type
2013-04-20,9.526892906257387,No holiday
2013-04-21,9.999160551166002,No holiday
2013-04-22,9.228153584301166,No holiday
2013-04-23,8.523509189788971,No holiday
2013-04-24,8.414482689350246,No holiday
2013-04-25,8.253563546696572,No holiday
2013-04-26,8.793303435041567,No holiday
2013-04-27,9.50791450336757,No holiday
2013-04-28,10.05180701296652,No holiday
2013-04-29,8.93971085264002,No holiday
2013-04-30,8.735356446614672,No holiday
2013-05-01,8.743157922099725,No holiday
2013-05-02,8.447324445469942,No holiday
2013-05-03,8.350916842115925,No holiday
2013-05-04,8.811461963219191,No holiday
2013-05-05,8.814698342830274,No holiday
2013-05-06,8.659031594171847,No holiday
2013-05-07,8.283759052616,No holiday
2013-05-08,8.390759317219725,No holiday
2013-05-09,8.623508201844375,No holiday
2013-05-10,8.478885686730596,No holiday
2013-05-11,9.197954010211134,No holiday
2013-05-12,9.695750594799591,No holiday
2013-05-13,8.613061864884399,No holiday
2013-05-14,9.068244808109702,No holiday
2013-05-15,9.100785978583668,No holiday
2013-05-16,8.6275989958653,No holiday
2013-05-17,9.071552716074422,No holiday
2013-05-18,9.116577810738727,No holiday
2013-05-19,9.25193878596964,No holiday
2013-05-20,8.884594324692715,No holiday
2013-05-21,8.585446602006396,No holiday
2013-05-22,8.548461422630362,No holiday
2013-05-23,8.65236514136176,No holiday
2013-05-24,9.33888129760897,No holiday
2013-05-25,8.85676668254702,No holiday
2013-05-26,8.636398447659234,No holiday
2013-05-27,8.516977366761449,Spring bank holiday
2013-05-28,8.769715719358677,No holiday
2013-05-29,8.99045310616238,No holiday
2013-05-30,8.916902896634634,No holiday
2013-05-31,8.378250349655085,No holiday
2013-06-01,8.468096668603152,No holiday
2013-06-02,8.782602653178602,No holiday
2013-06-03,7.929978838566551,No holiday
2013-06-04,7.820491392784618,No holiday
2013-06-05,7.894322999925542,Early May bank holiday
2013-06-06,7.923232761890143,No holiday
2013-06-07,7.984582396450127,No holiday
2013-06-08,8.169534821175176,No holiday
2013-06-09,8.99781557172131,No holiday
2013-06-10,8.355692558061683,No holiday
2013-06-11,8.288924937965021,No holiday
2013-06-12,8.501198457444843,No holiday
2013-06-13,8.347110247060971,No holiday
2013-06-14,8.173910314734968,No holiday
2013-06-15,8.63422560313974,No holiday
2013-06-16,8.920013358213714,No holiday
2013-06-17,8.14247068929326,No holiday
2013-06-18,8.162150781193287,No holiday
2013-06-19,8.036491815159469,No holiday
2013-06-20,8.247788538853323,No holiday
2013-06-21,8.136227613807243,No holiday
2013-06-22,8.523418316488879,No holiday
2013-06-23,9.195987798763207,No holiday
